feature,label
D I T W T L N G L G L L V C S M D G T V A F L D F S Q D E L G D P L N E E E K N A I H Q N I Y G K S L A I T T E S H L S S T I I E N P E M L K Y Q Q E R Q G N Q N,0
E L R I M P P V Q E N D N G N E T E S E Q P E E S N E N Q D K E V E K P D S E K D L L D D S D D D D I E I L E E C I I S A M P T K S S R K A K K L A Q T A S K L P,0
S V S S Y S D S R K S S G D G P D L R D N F E S T G P L A N V R F S V F G L G S R A Y P H F C A F G H A V D T L L E E L G G E R I L K M R E G D E L C G Q E E A F,0
P K E S S W P N H T V T G V S A S C S H N G K S S F Y R N L L W L T G K N G L Y P N L S K S Y A N N K E K E V L V L W G V H H P P N I G D Q R A L Y H T E N A Y V,0
V P A A Y A A Q G Y K V L V L N P S V A A T L G F G A Y M S K A H G V D P N I R T G V R T I T T G A S I T Y S T Y G K F L A D G G C S G G A Y D I I I C D E C H S,0
R L A R I L L M A S T L K N I S C T L L V D L F F R P V I G D V D I T E L L E D M L L L R X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,0
R E K A E L R K G K E S K D S E A K V T C R P E P N S S Q Q A A S K S Q A S I K H P A N R A Q S K P V L Q K Q P T F P Q S S K D G P D R G A A T D E K L Q N L A I,0
D I P I A V A C K D N A T F W E R V R S I L K S G L N F A S T I P G P V G V A A T G I K G I I E T I G S L W V X X X X X X X X X X X X X X X X X X X X X X X X X X,0
K H C P P S A E L Y S N A L P V G F S L P S H L N L T G E S D G G Y M D M S K D E S I D Y V P M L D M K G D I K Y A D I E S P S Y M A P Y D N Y V P S A P E R T Y,0
A A Y A A D I T Y A T N S E L G F D Y L R D N L A H S K E E R F Q R T L G Y A L V D E V D S I L I D E A R T P L I I S G Q A E K S S E L Y I A V N K L I P S L I K,0
L E S D A S S A S G T A V T T T S A A V V S Q S P Q L Y N Q T S N P P S S P T E E A Q P S T S T S T Q A P A A S P T G V V P G T K Y A V P D T S T Y Q Y D E S S G,0
L I K S E E M N S K L Q R D V R E A M A Q K D D M E E R I T T L E K R Y L A A Q R E S T S V H D L N D K L E N E I A N K E S A L R Q S E E K N R Q I Q E R L E L A,0
T L V L L L S G A L A L T Q T W A G S H S M R Y F F T S V S R P G R G E P R F I A V G Y V D D T Q F V R F D S D A A S Q R M E P R A P W I E Q E G P E Y W D G E T,0
L A L L L S S E A H L Q Q Y S R E H A L K T Q N A H Q V A S E R L A A M A R L Q E N G Q K D V G S S Q L S K G V S G H L N G Q A R A L P A S K L V A N K N N A A T,0
P R V R Y N P Y T T R P N R R G D T W H D R D R I H V T V R R D R A P P E R G G A G T S Q D G T S K N W F K I T I P Y G R K Y D K A W L L S M I Q S K C S V P F T,0
X X X X X X M V K L A K A G K N Q S D P K K M A P P P K E V E E D S E D E E M S E D E D D D S S G E E V V I P Q K K G K K A T T T P A K K V M V S P T K K V A V A,0
A S A S Q R G R S G S G N F G G G R G G G F G G N D N F S R G G N F G G R G G F G G S R G G G Y G G G G D G Y N G F G N D G Y G G S G P G Y S G G N R G Y G G S S,0
S S P S T G H L P P D A V I T S A D D T H A D S S L M S Q T I S K A Q I Q Q S A H T H L N I P L F P L G L T D E P S H G A L A L E D E P E G P G V H V S N S Q L R,0
F E S I T C L L A H I L K E P L F N V Y K D V L L L W H H F C T S R L P E L N L E K Y I P R V A S E S T E I L A T R V L A S E K R L V S E T M T V F R D A C K A P,0
T S K A G S G A P G G T S K G P A E E S R V R R H K H S S E S P G R D K G K L S R L K P A P P P P P A A S A G K A G G K P S Q S P S Q E A A G E A V L G A K T K A,0
I Q L L H G N D K D S V L L G N S R G S K E A R A R A S A A L H N I I H S Q P D D K R G R R E I R V L H L L E Q I R A Y C E T C W E W Q E A H E P G M D Q D K N P,0
L A K A L Q T G L A G P F K G G A L K G G P L K A A Q T C Y N C G K P G H L S S Q C R A P K V C F K C K Q P G H F S K Q C R S V P K N G K Q G A Q G R P Q K Q T F,0
A T H I K V G Q P Q Y Y L A N G G F L I A Y Q P L L S N T L A E L Y V R E H L R E Q S R K P P N P T P P P P G A S A N A S V E R I K T T S S I E F A R L Q F T Y N,0
K G K S H K P F R V K K I M D Q V Q Q A S S T S S G A N K N Q V D T K K K K P T S P V K P M P Q N T E Y R T R V R K N T D S K V N V N T E E T F S D N K D S K K P,0
X X X X X X X X X X X X X X X X X X X X X X X X X M A K R V A D A Q I Q R E T Y D S N E S D D D V T P S T K V A S S A V M N R R K I A M P K R R M A F K P F G S A,0
T R S V G V G S A S G M D D G V V S E T H T S T T T S S V R S D P K F W V S V G A I A A G L A G L A A T G I A Q A L A L T P E P D D P T T T D P D Q A A N A A E S,0
R T N N V L M D S G R G K L L Q K M V A D A I T E E G Y D D F E T I V T I N H L E N K I A S A R L L K L D D E F L V T S E V Y V R L L M H H G L W Q K L E E F L G,0
A A V F C I F I I C F G P T N I L L I A H Y S F L S H T S T T E A A Y F A Y L L C V C V S S I S C C I D P L I Y Y Y A S S E C Q R Y V Y S I L C C K E S S D P S S,0
G P D P P H R D R L R S K E E L S Q A E K D L A V L Q D K L R I S T K K L E E Y E T L F K C Q E E T T Q K L V L E Y Q A R L E E G E E R L R R Q Q E D K D I Q M K,0
E K G D Y G D A V V Y R G T T T Y K L N V G D Y F V L T S H T V M P L S A P T L V P Q E H Y V R I T G L Y P T L N I S D E F S S N V A N Y Q K V G M Q K Y S T L Q,0
F G V K V E A S S P G G V P Q V G E D A D T S P S K L S K E E L I Q S M D R V D R E I A K V E Q Q I F K L K K K Q K K A E E A H K I L E G L G P K V E L P L Y N Q,0
K D R R D D K D L Q R L R S L N Q T V H S L V E L K S T S K K N I L K V G R L N A E E L M S L A A D L E K L K A K I M R S E R P Q A S G V Y M G N L T T Q Q L D Q,0
R D L L E S S S D S D E K V P L A K A S S L S K R K L E L E V E T V E K K K K G R P R K D S R L M P V S L S V Q S P A A L T A E K E A M C L S A P A L A L K L P I,0
R Q F H V Y Q L Q R L D Q Q L L K L E G T E R K I Q V G C E A S G R G H T R G N G E E A E L E V G V V A E A V A A I A E E A E K E E D D N E D E D D N E D L Y Y E,0
N R K N V T C W A E N D V G R A E V S V Q V N V S F P A S V Q L H T A V E M H H W C I P F S V D G Q P A P S L R W L F N G S V L N E T S F I F T E F L E P A A N E,0
P A S Q G R L A R I L L M A S T L K N I S C T L L V D L F F R P V I G D V D I T E L L E D M L L L R X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,0
M I A M G S A A A L R N L M A N R P A K Y K D A N I M S P G S S L P S L H V R K Q K A L E A E L D A Q H L S E T F D N I D N L S P K A S H R S K Q R H K Q S L Y G,0
P E N K D L F F V T R S S G V Q P S P A R S S S Y S E A N E P D L Q M A N G S K S L S M V D L Q D A R T L D G E A G S P V G P D A L P A D G Q V P A T Q L L A G W,0
Q K S T E L L I R K L P F Q R L V R E I A Q D F K T D L R F Q S S A V M A L Q E A S E A Y L V G L F E D T N L C A I H A K R V T I X X X X X X X X X X X X X X X X,0
I F N E A R K F A F E S Y L K I G I V Y G G T S F R H Q N E C I T R G C H V V I A T P G R L L D F V D R T F I T F E D T R F V V L D E A D R M L D M G F S E D M R,0
N A P R C V G R I Q W G K L Q V F D A R D C R T A Q E M F T Y I C N H I K Y A T N R G N L R S A I T V F P Q R Y A G R G D F R I W N S Q L V R Y A G Y R Q Q D G S,0
F T R P S K L T R K V Q A E D E A N G L Q T T P A S R A T S P L C T S T A S M V S S S P S T P S N I P Q K P S Q P A A K E P S A T P P I S N L T K T A S E S I S N,0
E I I N Q M Q E D M S T K H G P D F N R L V S A F E E L A S G V K A I R T G L D E A K P W Y K L I K L L S R L S C M A A V A A R S K D P V L V A I M L A D T G L E,0
E S N A Q A Q Q R Y E D Q Y A R R Q E E L Q L S S G I G Y G L S S A L I G A G G I G A G V T T A L H R R N Q P A E Q T T T T T T H T V V Q Q Q T G G N T P A Q G G,0
I Q V Y K I P L K Q V L N S Y S Q T V A T V P P T N L A Q N T I A I D G L E A L D A L P N N N Y S G S F I E G C Y S Q S V C N E P E F E F H P I M E G Y A S V P P,0
I T G L H P T Q A P T H L S V D I K F K T E G L C V D I P G I P K D M T Y R R L I S M M G F K M N Y Q V N G Y P N M F I T R E E A I R H V R A W I G F D V E G C H,0
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M A V L K S W L S R S V T L L F R Y R Q C L C V P V V A N F K K R C F S E L I R P W H K T V T V G F G V,0
P A D L C H Y H S Q E S D G L V C L L K K P F N R P Q G V Q P K T G P F E D L K E N L I R E Y V K Q T W N L Q G Q A L E Q A I I S Q K P Q L E K L I A T T A H E K,0
K G S R R L R G N R D P S Q S D P V P D D D E E S D G P D N S S D T E S A P S P T Q T D P S K P S E S L T H T S S A V D G G S D Q D V T A A K G P V A D A K G Q E,0
G V L L W E I F T L G G S P Y P G V P V E E L F K L L K E G H R M D K P S N C T N E L Y M M M R D C W H A V P S Q R P T F K Q L V E D L D R I V A L T S N Q E Y L,0
X X X X X X X X X X X X X X X X X X X X X X X X X X M A P K Q D P K P K F Q E G E R V L C F H G P L L Y E A K C V K V A I K D K Q V K Y F I H Y S G W N K N W D E,0
X X X X X X X X X X I T Y T D C T E S G Q N L C L C E G S N V C G N G N K C K L G S D G E E N Q C V T G E G T P K P Q S H N D G D F E E I P E E Y L Q X X X X X X,0
X X X X X X X X X X X X X X X X X D T I C I G Y H A N N S T D T V D T V L E K N V T V T H S V N L L E D S H N G K L C L L K G I A P L Q L G N C S V A G W I L G N,0
V V P S G E E Q R Y T C H V Q H E G L P K P L T L R W E P S S Q S T V P I V G I V A G L A V L A V V V I G A V V A A V M C R R K S S G G R G G S Y S Q A A C S D S,0
E T P F G V S V A V G L A V F A C L F L S T L L L V L N K C G R R N K F G I N R P A V L A P E D G L A M S L H F M T L G G S S L S P T E G K G S G L Q G H I I E N,0
E T G P P T V P F L T P P F V S P N G F Q E S P P G V L S L R V S E P L D T S H G M L A L K M G S G L T L D K A G N L T S Q N V T T V T Q P L K K T K S N I S L D,0
Q P S V D G K V V A M F R R L G T T L S R E E P A A Y S A E S N P A C S K L P Q I M S P L K E A P R W T R D L D D D E I L L E F D T A I S E V L P T A R Y Q V T H,0
X X X X X X X X X X X X X X X X X X X X R P A P E P A L D L R C G M A D E G K S Y S E H D D E R V N F P Q R K K K G R G P F R W K Y G E G N R R S G R G G S G I R,0
D E S D F G P L V G A D S V S E N Y D T A S L G S L Q M P S G F M L T K D Q E K A I K A M T P E Q E E T A S L L S S V T Q G V E S A Y V S P S G Y R L V S E T E W,0
Q K S T Q N A I N G I T N K V N S V I E K M N T Q F T A V G K E F N K L E R R M E N L N K K V D D G F L D I W T Y N A E L L V L L E N E R T L D F H D S N V K N L,0
L E K T R S K S E D S A L F T H H S L G S E V N K I I I Q S S N K Q I L I N K N I S E S L G E Q N R T E Y G K D S N T D K H L E P L K S L G G R T S K R K K T E E,0
P T G Y P N T Y Q L Y T M E N T R Q T I L N D Y I T S Q Q M Q V I P R P D L A R G L S P R E Q S I A I P Y P P P R G I I D L A Q M P P T I L L P H P G G T G S P S,0
K V L R L N K T E W P Y F V V G T L C A I A N G A L Q P A F S I I L S E M I A I F G P G D D T V K Q Q K C N M F S L V F L G L G V H S F F T F F L Q G F T F G K A,0
X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R E I R R Y Q K S T E L L I R K L P F Q,0
E C K E K E K P S Y D T E T D P S E G L M N V L K K I Y E D G D D D M K R T I N K A W V E S R E K Q A K G D T E F X X X X X X X X X X X X X X X X X X X X X X X X,0
E Q A D G T I V F V E T K R G A D F L A S F L S E K E F P T T S I H G D R L Q S Q R E Q A L R D F K N G S M K V L I A T S V A S R G L D I K N I K H V I N Y D M P,0
Y E D Q D A L F A Y T K R N V I P T I T Q M N L K Y A I S A K N R A R T V A G V S I C S T M T N R Q F H Q K L L K S I A A T R G A T V V I G T S K F Y G G W H N M,0
G L S T L P G N P A I A S L M A F T A S I T S P L T T Q Y T L L F N I L G G W V A A Q L A P P S A A S A F V G A G I A G A A V G S I G L G K V L V D I L A G Y G A,0
G P H L T D P S Q R L V Q N C L W T L R N L S D A A T K Q E G M E G L L G T L V Q L L G S D D I N V V T C A A G I L S N L T C N N Y K N K M M V C Q V G G I E A L,0
Y S I S S S P D M Y P D E V H L T V A I V S Y H T R D G E G P V H H G V C S S W L N R I Q A D D V V P C F V R G A P S F H L P R N P Q V P C I L V G P G T G I A P,0
E N A L G G N K R K A H L D F T P A A V Y T H P E V A M V G M T E E Q A R E Q Y G D I L V G K N S F T G N G R A I A S N E A H G F V K V I A E P K Y K E I L G V H,0
K A S S S L D G F M D S F D L Q G Q S T L K I S N P K G W V T F E E E E D F G V K G K S K S A C S D L L G N Q P G S F S G S N L T L N D D W N K G T S I S F C V V,0
N I T H Y L V Y W E R Q A E D S E L F E L D Y C L K G L K L P S R T W S P P F E S D D S Q K H N Q S E Y D D S A S E C C S C P K T D S Q I L K E L E E S S F R K T,0
E V N C D K R N L T A L P P D L P K D T T I L H L S E N L L Y T F S L A T L M P Y T R L T Q L N L D R C E L T K L Q V D G T L P V L G T L D L S H N Q L Q S L P L,0
Q L L D I M M A Q D F Q D L T G Q V I K R M M D V I Q E I E R Q L L M V L L E N I P E Q N S R P K R E N E S L L N G P Q V D T T K A G V V A S Q D Q V D D L L D S,0
D N V E T L N E D L L E I L S R E R V N I N I V G D F H L N E E V A I I L A S F S A S T S A F I D T I K S L D Y K S F K T I V E S C G N Y K V T K G K P V K G A W,0
R R G G V K R I S G L I Y E E T R G V L K I F L E N V I R D A V T Y T E H A R R K T V T A M D V V Y A L K R Q G R T L Y G F G G X X X X X X X X X X X X X X X X X,0
V L Q G H L E S S R N D P F L H P D F C C L L P L G F Y V L G L F W L L F A S V V L I L L L S W V G H V K P Q A L D S G Q G A A L T T A T Q T T H L E L Q R G R Q,0
N R I A K R S R K L V D Y D S A R H H L E A L Q S S K R K D E S R I S K A E E E F Q K A Q K V F E E F N V D L Q E E L P S L W S R R V G F Y V N T F K N V S S L E,0
E L G S S A S G K P K K K R P R T G T E K M K N Q T E D D F Q R E L F S M D V D S Q N T I F D V G M A G D A L D T P H I T P A P S Q C G T P P N V Y Q Q A I P H T,0
X X X X X X X X X X M S G R G K G G K G L G K G G A K R H R K V L R D N I Q G I T K P A I R R L A R R G G V K R I S G L I Y E E T R G V L K V F L E N V I R D A V,0
S F S R I A E T E L E S T V S A P T S P N T P S T P P V S A S S D H S V F L D V D L N S S C G S N T I F A P V L L P H S K T F F S S C G S L H K L S E E P L I P P,0
A L M V L H R G N R V R D I T K H F R D V A R M K K G T P V V G V I N N A D V G R L I F S G E A L T Y K D I V V C M D G D T M P G L F A Y K A A T K A G Y C G G A,0
N S G A Q G A Q P P D P P Q P S L A A V Q W L Q H C L E S F W S L E L G P K E Y A Y L K G T I L F N P D V P G L H A S C H I A H L Q Q E A H W A L C E V L E P W Y,0
E Q L N S G R Q S P S Q N E R W A R P K H V I E D E I K Q N E Q R Q A R S Q N T S Y P V Y S E N T D D K H L K F Q P H F G Q Q E C V S P Y R S R G T S G S E T N R,0
A S V R I R Y K K M K V F C P R P T L F F P W P T P T T T K I N A D N P V P I L E L E N P A A L Y R I D L F I T F T D E F I T F D Y K V H G R P V L T F R I P G F,0
R G L L G C I I T S L T G R D K N Q V E G E V Q V V S T A T Q S F L A T C V N G V C W T V Y H G A G T K T L A G P K G P I I Q M Y T N V D Q D L V G W Q A P P G A,0
V T V S T K R S Q Q T V I P N I G S R P W V R G I S S R I S I Y W T I V K P G D I L L I S S T G N L I A P R G Y F K I R S G K S S I M R S D A P I G K C N S E C I,0
T G V F V V S L P L N I M A I V V F I L K M K V K K P A V V Y M L H L A T A D V L F V S V L P F K I S Y Y F S G S D W Q F G S E L C R F V T A A F Y C N M Y A S I,0
L E A K H R E R M S Q V M R E W E E A E R Q A K N L P K A D K K A V I Q H F Q E K V E S L E Q E A A N E R Q Q L V E T H M A R V E A M L N D R R R L A L E N Y I T,0
M D S A L S V V Q N L E K D L Q E I K A A A R D G K L K P L P G E T M E K C T Q D L G N S T K A V S S A I A K L L G E I A Q G N E N Y A G I A A R D V A G G L R S,0
L R D E D R L R E E R A H A L K T K E K L A Q T A T A S S A A V G S G P P P E A E Q A W P Q S S G E E E L Q L Q L A L A M S K E E A D Q P P S C G P E D D A Q L Q,0
I V G F I R G W K L T L V I M A I T A I L G L S T A V W A K I L S T F S D K E L A A Y A K A G A V A E E A L G A I R T V I A F G G Q N K E L E R Y Q K H L E N A K,0
P L K G I F T R P S K L T R K V Q A E D E A N G L Q T T P A S R A T S P L C T S T A S M V S S S P S T P S N I P Q K P S Q P A A K E P S A T P P I S N L T K T A S,0
D S I K K L I T S M R D K A P G Q L E C E T A I A A L N S C L R D L D Q A S L A A V S Q Q L A P L Q E I S H L I E P L A N A A R A E A S Q L G H K V S Q M A Q Y F,0
S C E I T G F G K E N S T D Y L Y P E Q L K M T V V K L I S H R E C Q Q P H Y Y G S E V T T K M L C A A D P Q W K T D S C Q G D S G G P L V C S L Q G R M T L T G,0
C C Y D H V I S T S H K L V L S V N P Y V C N A P G C D V T D V T Q L Y L G G M S Y Y C K S H K P P I S F P L C A N G Q V F G L Y K N T C V G S D N V T D F N A I,0
F P Y A S F S N A L S P L S P V T L L L I A L W N L H G Q A L Y L G I V L F I F G C L L V L G L W I Y F L E I L W R L G A T I W Q L L A F I L A F F L A I I L L I,0
M L C T H T G T G Q A I T V T P E A N M D Q E S F G G A S C C L Y C R C H I D H P N P K G F C D L K G K Y V Q I P T T C A N D P V G F T L R N T V C T V C G M W K,0
L R D D G D S Y G F I T Y R Y T C D A F A A L E N G Y T L R R S N E T D F E L Y F C G R K Q F F K S N Y A D L D S N S D D F D P A S T K S K Y D S L D F D S L L K,0
S V S S V H S E G D C N R R T P L T N R V W E D R P S S A G S T P F P Y N P L I M R L Q A G V M A S P P P P G L P T G S G P L A G P H H A W D E E P K P L L C S Q,0
V N R I T Y G A C P R Y V K Q N T L K L A T G M R N V P E K Q T R G I F G A I A G F I E N G W E G M X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,0
Q Q Q Q Q P P F S Q Q Q Q P P F S Q Q P L I S Q Q Q Q L P F S Q Q Q Q P Q F S Q Q Q Q P P Y S Q Q Q Q P P Y S Q Q Q Q P P F S Q Q Q Q P P F S Q Q Q Q P S F S Q Q,0
L Q A D S D S H F E Q L M V S M L E E R D R L L D T L R E T Q E S L A L S Q C K F Q E A S H E R D S L Q R Q L N T A L P Q E F A A L T K E L N I C R E Q L L E R E,0
E P V P M S L P P A L V P P S K R K T W V V S P A E K A K Y D E I F L K T D K D M D G Y V S G L E V R E T F L K T G L P S A L L A H I W S L C D T K G C G K L S K,0
I Q Q S T H T H L D I S L F P L G L T D E K S N G T I A L V D D S E D P G A N V S N I Q L R Q K I S S L E I K L K V S E E E K Q R I K Q D V E S L M E K H N V L E,0
N A A C N W T R G E R C D L E D R D R S E L S P L L L S T T E W Q I L P C S F T T L P A L S T G L I H L H Q N I V D V Q Y L Y G I G S A V V S F A I K W E Y V L L,0
F S P D G L L L V T P A G R L R P H G Q P N F E V P Y T A Y I Y T R G S I T K Q P V A C L N G F K K P V I A V R F S P I H Y E L N S F S N F S F T S V S F N L P Y,0
N P D V Q P F I M G I H T I D R E H N T A S S Q E N T I P S L P P N L G S L G Q T P S R S P S L P P G S N W T Q G S G V A A S G L N P N S S N G S S Q G Q N S S T,0
L N E D K F L C F S C N N W L I N W H S L Q A V N S N E A E S Q S Q S P S H M G N S V L Q Q E R T K L R P V A M V R P T V R V Q P Q S Q P Q L Q P Q V P I N P T P,0
L K A M V S Y C K P G T L K E K L M S I A L L A V H S G P D I Y D E I F L P F R N V G I V V P T Y S S M L Y R W L S L F R X X X X X X X X X X X X X X X X X X X X,0
T L I P E A Q P A P H Q W Q K M P F W Q K V R P W A A Q L T Q M G V A A C V S L A V I V G V Q H Y N G Q S E T S Q Q P E T P V F N T L P M M G K A S P V S L G V P,0
P M L L E A L D G F F F V V N R E G R I V F V S E N V T S Y L G Y P Q E E L M T S S V Y S I L H V G D H S E F V R N L L P K S L V N G V P W P Q E P G R R N S H T,0
R K Y R A K E L V T K A E M L E R V I K N Y K R C F P V I F G K A S E S L K M I F G I D V K E V D P T S N T Y T L V T C L G L S Y D G L L G N N Q I F P K T G L L,0
H I K H R V Q E L G H G C A A L V T K A G A L Q C S P S D A Y T K K E L I E C A R R V S E K V S H V L A A L Q A G N R G T Q A C I T A A S A V S G I I A D L D T T,0
Y T T R P N R R G D T W H D R D R I H V T V R R D R A P P E R G G A G T S Q D G T S K N W F K I T I P Y G R K Y D K A W L L S M I Q S K C S V P F T P I E F H Y E,0
A D I Q M V N F D Y H Q M V K G G K A E K L H S V L K P Q V Q K F L D Y G F F Y F N G S E V Q R C Q S G T V R T N C L D C L D R T N S V Q A F L G L E M L A K Q L,0
I V K Y K G V C Y S A G R R N L K L I M E Y L P Y G S L R D Y L Q K H K E R I D H I K L L Q Y T S Q I C K G M E Y L G T K R Y I H R D L A T R N I L V E N E N R V,0
